Job_N,Model_FU.,Empirical_FU.,App.Cry.str.,Lat. a[A],Lat. b[A],Lat. c[A],Vol.[A3],Den.[cm3/g],VASP.E[eV/atom],Form.E[eV/atom],Coh.E[eV/atom],ZPE[kJ/mol],DebyeT.[K],Bulk(B_V)[GPa],Shear(G_V)[GPa],Young(E_V)[GPa],Bulk(B_R)[GPa],Shear(G_R)[GPa],Young(E_R)[GPa],Bulk(B_H)[GPa],Shear(G_H)[GPa],Young(E_H)[GPa],Hv:Super-hard(>5GPa),Hv:Polycrystalline,Hv:Single-crystal,F.Toughness(MPam1/2),Melting_P.[K],Min. TC:[W/mK],Poisson's_R,Pugh's_C.[G/B],D/B:,N-Cauchy_P.[GPa],D/B:,Born's_Stability,A(U):Universal_Anisotropy,A(B):Percent_Bulk_Anisotropy,A(G):Percent_Shear_Anisotropy,A(Z):Zener_Anisotropy,A(1):Shear_Anisotropy,A(2):Shear_Anisotropy,A(3):Shear_Anisotropy,Lame's(Lammda)[GPa],Lame's(Mu)[GPa],V_trans[m/s],V_longi[m/s],V_mean[m/s],C11,C12,C13,C14,C15,C16,C21,C22,C23,C24,C25,C26,C31,C32,C33,C34,C35,C36,C41,C42,C43,C44,C45,C46,C51,C52,C53,C54,C55,C56,C61,C62,C63,C64,C65,C66,S11,S12,S13,S14,S15,S16,S21,S22,S23,S24,S25,S26,S31,S32,S33,S34,S35,S36,S41,S42,S43,S44,S45,S46,S51,S52,S53,S54,S55,S56,S61,S62,S63,S64,S65,S66
7942,C1Mo1,MoC,Cubic,4.362862,4.362862,4.362862,83.04517,8.634,-19.810894,0.247,-6.948,7.8,416.9,339.12,86.36,238.8,339.12,38.7,111.84,339.12,62.53,175.32,2.509,0.102,9.442,2.71,2946.49,1.1374,0.413,0.184,Ductile,-195.2,Ductile,stable,6.1576,0,0.3811,0.1431,0.1431,0.1431,0.1431,294.5,62.04,2698,7013,3060,576.11,220.63,220.63,0,0,0,220.63,576.11,220.63,0,0,0,220.63,220.63,576.11,0,0,0,0,0,0,25.43,0,0,0,0,0,0,25.43,0,0,0,0,0,0,25.43,0.002203,-0.00061,-0.00061,0,0,0,-0.00061,0.002203,-0.00061,0,0,0,-0.00061,-0.00061,0.002203,0,0,0,0,0,0,0.039318,0,0,0,0,0,0,0.039318,0,0,0,0,0,0,0.039318
7944,C1Ru1,RuC,Cubic,4.30351,4.30351,4.30351,79.70185,9.424,-16.671788,0.966,-6.65,5.43,290.2,326.94,52.11,148.45,326.94,11.64,34.52,326.94,31.88,91.49,0.761,-1.999,4.814,1.887,2541.49,0.8083,0.453,0.098,Ductile,-240.09,Ductile,stable,17.384,0,0.6348,0.0609,0.0609,0.0609,0.0609,303.44,31.48,1841,6269,2099,486.11,247.36,247.36,0,0,0,247.36,486.11,247.36,0,0,0,247.36,247.36,486.11,0,0,0,0,0,0,7.27,0,0,0,0,0,0,7.27,0,0,0,0,0,0,7.27,0.003132,-0.00106,-0.00106,0,0,0,-0.00106,0.003132,-0.00106,0,0,0,-0.00106,-0.00106,0.003132,0,0,0,0,0,0,0.137543,0,0,0,0,0,0,0.137543,0,0,0,0,0,0,0.137543
7946,C1Pd1,PdC,Cubic,4.416345,4.416345,4.416345,86.13686,9.132,-11.512659,1.536,-4.39,5.89,315.1,221.58,38.97,110.43,221.58,38.37,108.82,221.58,38.67,109.62,1.686,-0.792,5.839,1.733,1550.23,0.8535,0.418,0.175,Ductile,-156.63,Ductile,stable,0.0782,0,0.0078,1.2901,1.2901,1.2901,1.2901,197.04,38.65,2063,5482,2340,265.83,199.45,199.45,0,0,0,199.45,265.83,199.45,0,0,0,199.45,199.45,265.83,0,0,0,0,0,0,42.82,0,0,0,0,0,0,42.82,0,0,0,0,0,0,42.82,0.010544,-0.00452,-0.00452,0,0,0,-0.00452,0.010544,-0.00452,0,0,0,-0.00452,-0.00452,0.010544,0,0,0,0,0,0,0.023356,0,0,0,0,0,0,0.023356,0,0,0,0,0,0,0.023356
7947,C1Ag1,AgC,Cubic,4.615829,4.615829,4.615829,98.34428,8.097,-7.527322,2.277,-3.027,2.92,156,149.67,16.56,47.91,149.67,1.48,4.42,149.67,9.02,26.17,0.178,-2.731,1.362,0.703,1267.77,0.4054,0.47,0.06,Ductile,-122.07,Ductile,stable,50.9459,0,0.8359,0.0225,0.0225,0.0225,0.0225,139.45,8.9,1065,4511,1217,203.06,122.97,122.97,0,0,0,122.97,203.06,122.97,0,0,0,122.97,122.97,203.06,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0.9,0.009067,-0.00342,-0.00342,0,0,0,-0.00342,0.009067,-0.00342,0,0,0,-0.00342,-0.00342,0.009067,0,0,0,0,0,0,1.109673,0,0,0,0,0,0,1.109673,0,0,0,0,0,0,1.109673
7948,C1Cd1,CdC,Cubic,4.810847,4.81085,4.81085,111.3435,7.422,-6.003238,2.057,-2.359,4.86,259.9,116.39,29.78,82.33,116.39,20.93,59.23,116.39,25.35,70.78,1.606,-0.77,3.828,1.061,1189.83,0.6411,0.398,0.218,Ductile,-66.75,Ductile,stable,2.1142,0,0.1745,0.2876,0.2876,0.2876,0.2876,98.78,25.31,1870,4550,2116,185.74,81.71,81.71,0,0,0,81.71,185.74,81.71,0,0,0,81.71,81.71,185.74,0,0,0,0,0,0,14.96,0,0,0,0,0,0,14.96,0,0,0,0,0,0,14.96,0.00736,-0.00225,-0.00225,0,0,0,-0.00225,0.00736,-0.0022,0,0,0,-0.0022,-0.00225,0.007364,0,0,0,0,0,0,0.066828,0,0,0,0,0,0,0.06683,0,0,0,0,0,0,0.06683
7978,C1W1,WC,Cubic,4.380806,4.380806,4.380806,84.07405,15.474,-21.540599,0.39,-7.853,7.86,420.3,368.56,134.16,358.93,368.56,99.37,273.54,368.56,116.77,316.24,7.247,5.446,17.632,3.868,3374.4,1.1318,0.357,0.317,Ductile,-144.97,Ductile,stable,1.7505,0,0.149,0.3184,0.3184,0.3184,0.3184,290.9,116.52,2750,5826,3094,671.2,217.25,217.25,0,0,0,217.25,671.2,217.25,0,0,0,217.25,217.25,671.2,0,0,0,0,0,0,72.28,0,0,0,0,0,0,72.28,0,0,0,0,0,0,72.28,0.00177,-0.00043,-0.00043,0,0,0,-0.00043,0.00177,-0.00043,0,0,0,-0.00043,-0.00043,0.00177,0,0,0,0,0,0,0.013834,0,0,0,0,0,0,0.013834,0,0,0,0,0,0,0.013834
7985,C1Pt1,PtC,Cubic,4.463916,4.463916,4.463916,88.95042,15.464,-12.399217,1.534,-5.288,4.17,222.8,260.53,39.07,111.63,260.53,27.53,79.79,260.53,33.3,95.71,1.063,-1.597,5.028,1.753,1621.15,0.5999,0.439,0.128,Ductile,-195.42,Ductile,stable,2.0959,0,0.1733,3.4573,3.4573,3.4573,3.4573,239.33,33.26,1468,4442,1670,281.59,250.01,250.01,0,0,0,250.01,281.59,250.01,0,0,0,250.01,250.01,281.59,0,0,0,0,0,0,54.59,0,0,0,0,0,0,54.59,0,0,0,0,0,0,54.59,0.021534,-0.01013,-0.01013,0,0,0,-0.01013,0.021534,-0.01013,0,0,0,-0.01013,-0.01013,0.021534,0,0,0,0,0,0,0.018319,0,0,0,0,0,0,0.018319,0,0,0,0,0,0,0.018319
7986,C1Au1,AuC,Cubic,4.631172,4.631172,4.631172,99.32827,13.974,-8.342284,2.122,-3.443,3.52,187.9,172.23,23.35,67.02,172.23,22.64,65.06,172.23,22.99,66.04,0.854,-1.818,3.471,1.206,1240.18,0.487,0.436,0.133,Ductile,-133.31,Ductile,stable,0.1568,0,0.0154,1.4343,1.4343,1.4343,1.4343,156.65,22.99,1290,3831,1467,196.93,159.88,159.88,0,0,0,159.88,196.93,159.88,0,0,0,159.88,159.88,196.93,0,0,0,0,0,0,26.57,0,0,0,0,0,0,26.57,0,0,0,0,0,0,26.57,0.018641,-0.00835,-0.00835,0,0,0,-0.00835,0.018641,-0.00835,0,0,0,-0.00835,-0.00835,0.018641,0,0,0,0,0,0,0.037638,0,0,0,0,0,0,0.037638,0,0,0,0,0,0,0.037638
7997,C1Ce1,CeC,Cubic,5.146625,5.146625,5.146625,136.3225,7.412,-15.252415,0.019,-6.336,6.27,335.1,143.74,49.98,134.37,143.74,47.79,129.05,143.74,48.88,131.71,4.236,2.508,7.381,1.694,1226.95,0.7646,0.347,0.34,Ductile,-60.44,Ductile,stable,0.2291,0,0.0224,1.5434,1.5434,1.5434,1.5434,110.88,48.89,2595,5364,2916,193.99,118.61,118.61,0,0,0,118.61,193.99,118.61,0,0,0,118.61,118.61,193.99,0,0,0,0,0,0,58.17,0,0,0,0,0,0,58.17,0,0,0,0,0,0,58.17,0.009617,-0.00365,-0.00365,0,0,0,-0.00365,0.009617,-0.00365,0,0,0,-0.00365,-0.00365,0.009617,0,0,0,0,0,0,0.01719,0,0,0,0,0,0,0.01719,0,0,0,0,0,0,0.01719
7998,C1Pr1,PrC,Cubic,5.292356,5.292356,5.292356,148.2337,6.852,-13.195782,0.441,-5.799,4.9,261.9,103.82,30.97,84.51,103.82,26.56,73.41,103.82,28.76,78.96,2.305,0.178,4.343,1.12,927.48,0.5823,0.373,0.277,Ductile,-52.2,Ductile,stable,0.8302,0,0.0767,2.2472,2.2472,2.2472,2.2472,84.45,28.75,2095,4657,2363,127.44,92.01,92.01,0,0,0,92.01,127.44,92.01,0,0,0,92.01,92.01,127.44,0,0,0,0,0,0,39.81,0,0,0,0,0,0,39.81,0,0,0,0,0,0,39.81,0.019889,-0.00834,-0.00834,0,0,0,-0.00834,0.019889,-0.00834,0,0,0,-0.00834,-0.00834,0.019889,0,0,0,0,0,0,0.025119,0,0,0,0,0,0,0.025119,0,0,0,0,0,0,0.025119
7999,C1Nd1,NdC,Cubic,5.25331,5.25331,5.25331,144.977,7.159,-13.291296,0.396,-5.849,5,267.1,107.01,32.22,87.84,107.01,29.49,81.04,107.01,30.86,84.44,2.533,0.466,4.66,1.173,963.98,0.5979,0.368,0.288,Ductile,-53.31,Ductile,stable,0.4629,0,0.0442,1.8421,1.8421,1.8421,1.8421,86.04,30.86,2120,4646,2390,135.55,92.74,92.74,0,0,0,92.74,135.55,92.74,0,0,0,92.74,92.74,135.55,0,0,0,0,0,0,39.43,0,0,0,0,0,0,39.43,0,0,0,0,0,0,39.43,0.016612,-0.00675,-0.00675,0,0,0,-0.00675,0.016612,-0.00675,0,0,0,-0.00675,-0.00675,0.016612,0,0,0,0,0,0,0.025362,0,0,0,0,0,0,0.025362,0,0,0,0,0,0,0.025362
8112,C1Gd1,GdC,Cubic,5.099765,5.099765,5.099765,132.6326,8.476,-13.586035,0.185,-6.008,5.83,311.4,137.78,49.66,133,137.78,44.9,121.5,137.78,47.28,127.25,4.179,2.458,7.139,1.624,1392.38,0.7158,0.346,0.343,Ductile,-55.02,Ductile,stable,0.5301,0,0.0503,0.5203,0.5203,0.5203,0.5203,106.2,47.27,2398,4942,2694,230.75,91.3,91.3,0,0,0,91.3,230.75,91.3,0,0,0,91.3,91.3,230.75,0,0,0,0,0,0,36.28,0,0,0,0,0,0,36.28,0,0,0,0,0,0,36.28,0.005587,-0.00158,-0.00158,0,0,0,-0.00158,0.005587,-0.00158,0,0,0,-0.00158,-0.00158,0.005587,0,0,0,0,0,0,0.02756,0,0,0,0,0,0,0.02756,0,0,0,0,0,0,0.02756
8113,C1Tb1,TbC,Cubic,5.066793,5.066793,5.066793,130.0767,8.729,-13.634206,0.148,-6.033,5.75,307.2,139.47,49.95,133.87,139.47,43.58,118.4,139.47,46.76,126.14,4.037,2.275,7.061,1.619,1422.35,0.7115,0.349,0.335,Ductile,-56.22,Ductile,stable,0.7308,0,0.0681,0.4667,0.4667,0.4667,0.4667,108.06,46.75,2348,4877,2639,237.41,90.5,90.5,0,0,0,90.5,237.41,90.5,0,0,0,90.5,90.5,237.41,0,0,0,0,0,0,34.28,0,0,0,0,0,0,34.28,0,0,0,0,0,0,34.28,0.005335,-0.00147,-0.00147,0,0,0,-0.00147,0.005335,-0.00147,0,0,0,-0.00147,-0.00147,0.005335,0,0,0,0,0,0,0.029171,0,0,0,0,0,0,0.029171,0,0,0,0,0,0,0.029171
8114,C1Dy1,DyC,Cubic,5.034821,5.034821,5.034821,127.6298,9.082,-13.674474,0.114,-6.054,5.75,307.1,141.42,51.84,138.6,141.42,44.27,120.27,141.42,48.06,129.43,4.186,2.454,7.257,1.648,1458.88,0.7155,0.347,0.34,Ductile,-55.01,Ductile,stable,0.855,0,0.0788,0.4401,0.4401,0.4401,0.4401,108.96,48.04,2331,4821,2620,245.53,89.37,89.37,0,0,0,89.37,245.53,89.37,0,0,0,89.37,89.37,245.53,0,0,0,0,0,0,34.36,0,0,0,0,0,0,34.36,0,0,0,0,0,0,34.36,0.005055,-0.00135,-0.00135,0,0,0,-0.00135,0.005055,-0.00135,0,0,0,-0.00135,-0.00135,0.005055,0,0,0,0,0,0,0.029107,0,0,0,0,0,0,0.029107,0,0,0,0,0,0,0.029107
8115,C1Ho1,HoC,Cubic,5.004126,5.004126,5.004126,125.3097,9.379,-13.710811,0.085,-6.073,5.79,309.7,143.31,54.21,144.43,143.31,45.64,123.79,143.31,49.93,134.11,4.416,2.731,7.539,1.686,1495.92,0.7255,0.344,0.348,Ductile,-52.95,Ductile,stable,0.9389,0,0.0858,0.4241,0.4241,0.4241,0.4241,110.02,49.89,2337,4792,2625,253.76,88.08,88.08,0,0,0,88.08,253.76,88.08,0,0,0,88.08,88.08,253.76,0,0,0,0,0,0,35.13,0,0,0,0,0,0,35.13,0,0,0,0,0,0,35.13,0.004799,-0.00124,-0.00124,0,0,0,-0.00124,0.004799,-0.00124,0,0,0,-0.00124,-0.00124,0.004799,0,0,0,0,0,0,0.028468,0,0,0,0,0,0,0.028468,0,0,0,0,0,0,0.028468
8116,C1Er1,ErC,Cubic,4.974957,4.974957,4.974957,123.1312,9.671,-13.747517,0.058,-6.125,5.79,309.4,145.06,56.01,148.86,145.06,45.59,123.79,145.06,50.8,136.33,4.499,2.828,7.671,1.706,1536.65,0.7289,0.343,0.35,Ductile,-51.72,Ductile,stable,1.1428,0,0.1026,0.3903,0.3903,0.3903,0.3903,110.89,50.76,2320,4749,2606,262.81,86.19,86.19,0,0,0,86.19,262.81,86.19,0,0,0,86.19,86.19,262.81,0,0,0,0,0,0,34.47,0,0,0,0,0,0,34.47,0,0,0,0,0,0,34.47,0.00454,-0.00112,-0.00112,0,0,0,-0.00112,0.00454,-0.00112,0,0,0,-0.00112,-0.00112,0.00454,0,0,0,0,0,0,0.029012,0,0,0,0,0,0,0.029012,0,0,0,0,0,0,0.029012
8117,C1Tm1,TmC,Cubic,4.947319,4.947319,4.947319,121.0904,9.925,-13.778285,0.033,-6.105,5.7,304.6,146.74,56.65,150.57,146.74,43.23,118.1,146.74,49.94,134.34,4.301,2.578,7.541,1.696,1577.96,0.7222,0.347,0.34,Ductile,-52.33,Ductile,stable,1.5522,0,0.1344,0.3384,0.3384,0.3384,0.3384,113.1,49.87,2269,4690,2551,271.99,84.12,84.12,0,0,0,84.12,271.99,84.12,0,0,0,84.12,84.12,271.99,0,0,0,0,0,0,31.79,0,0,0,0,0,0,31.79,0,0,0,0,0,0,31.79,0.004306,-0.00102,-0.00102,0,0,0,-0.00102,0.004306,-0.00102,0,0,0,-0.00102,-0.00102,0.004306,0,0,0,0,0,0,0.031454,0,0,0,0,0,0,0.031454,0,0,0,0,0,0,0.031454
7867,C1H1,HC,Cubic,3.488657,3.488657,3.488657,42.45948,2.037,-7.00749,4.564,-2.31,0,0,134.5,-210.79,-1324.11,134.5,-210.73,-1323.39,134.5,-210.76,-1323.8,N_def,N_def,N_def,N_def,-330.63,N_def,2.14,-1.567,Ductile,-485.81,Ductile,unstable,0.0014,0,0.0001,0.9676,0.9676,0.9676,0.9676,275.05,-210.79,0,0,0,-152.14,277.81,277.81,0,0,0,277.81,-152.14,277.81,0,0,0,277.81,277.81,-152.14,0,0,0,0,0,0,-208,0,0,0,0,0,0,-208,0,0,0,0,0,0,-208,-0.00072,0.001601,0.001601,0,0,0,0.001601,-0.00072,0.001601,0,0,0,0.001601,0.001601,-0.00072,0,0,0,0,0,0,-0.00481,0,0,0,0,0,0,-0.00481,0,0,0,0,0,0,-0.00481
7895,C1Li1,LiC,Cubic,4.232565,4.232565,4.232565,75.82472,1.66,-7.19402,2.04,-2.802,19.61,1048.3,69.33,-25.64,-87.74,69.33,179.23,288.82,69.33,76.8,100.54,22.349,25.581,11.597,1.337,819.75,2.082,0.095,1.108,Brittle,-112.07,Ductile,unstable,-5.7153,0,-1.3339,-2.3344,-2.3344,-2.3344,-2.3344,10.77,45.91,6855,10250,7490,103.5,52.25,52.25,0,0,0,52.25,103.5,52.25,0,0,0,52.25,52.25,103.5,0,0,0,0,0,0,-59.82,0,0,0,0,0,0,-59.82,0,0,0,0,0,0,-59.82,0.01461,-0.0049,-0.0049,0,0,0,-0.0049,0.01461,-0.0049,0,0,0,-0.0049,-0.0049,0.01461,0,0,0,0,0,0,-0.01672,0,0,0,0,0,0,-0.01672,0,0,0,0,0,0,-0.01672
7896,C1Be1,BeC,Cubic,3.868884,3.868884,3.868884,57.91049,2.411,-10.391173,1.373,-4.541,17.62,941.7,172.93,-57.44,-193.77,172.93,201.66,435.64,172.93,72.11,120.93,7.036,5.78,10.889,1.957,1375.99,2.2731,0.317,0.417,Ductile,-268.66,Ductile,unstable,-6.4242,0,-1.7966,-3.0225,-3.0225,-3.0225,-3.0225,79.53,45.91,5462,10551,6114,227.11,145.84,145.84,0,0,0,145.84,227.11,145.84,0,0,0,145.84,145.84,227.11,0,0,0,0,0,0,-122.82,0,0,0,0,0,0,-122.82,0,0,0,0,0,0,-122.82,0.008846,-0.00346,-0.00346,0,0,0,-0.00346,0.008846,-0.00346,0,0,0,-0.00346,-0.00346,0.008846,0,0,0,0,0,0,-0.00814,0,0,0,0,0,0,-0.00814,0,0,0,0,0,0,-0.00814
7900,C1F1,CF,Cubic,4.310854,4.310854,4.310854,80.1106,2.571,-6.117124,2.514,-2.198,11.32,605,116.35,-20.82,-66.43,116.35,97.82,229.23,116.35,38.5,81.4,3.47,1.642,5.813,1.238,980.99,1.4548,0.351,0.331,Ductile,-151.06,Ductile,unstable,-6.0642,0,-1.5408,-2.6808,-2.6808,-2.6808,-2.6808,70.97,30.13,3947,8237,4438,139.33,104.87,104.87,0,0,0,104.87,139.33,104.87,0,0,0,104.87,104.87,139.33,0,0,0,0,0,0,-46.19,0,0,0,0,0,0,-46.19,0,0,0,0,0,0,-46.19,0.020297,-0.00872,-0.00872,0,0,0,-0.00872,0.020297,-0.00872,0,0,0,-0.00872,-0.00872,0.020297,0,0,0,0,0,0,-0.02165,0,0,0,0,0,0,-0.02165,0,0,0,0,0,0,-0.02165
7902,C1Na1,NaC,Cubic,4.971925,4.971925,4.971925,122.9062,1.892,-5.407851,2.635,-1.939,0,0,48.46,4.33,12.62,48.46,-69.25,-396.8,48.46,-32.46,-192.09,N_def,N_def,N_def,N_def,879.87,N_def,0.931,-0.67,Ductile,-41.24,Ductile,unstable,-5.3126,0,-1.1334,-0.5259,-0.5259,-0.5259,-0.5259,107.44,-49.74,0,0,0,116.86,14.26,14.26,0,0,0,14.26,116.86,14.26,0,0,0,14.26,14.26,116.86,0,0,0,0,0,0,-26.98,0,0,0,0,0,0,-26.98,0,0,0,0,0,0,-26.98,0.008791,-0.00096,-0.00096,0,0,0,-0.00096,0.008791,-0.00096,0,0,0,-0.00096,-0.00096,0.008791,0,0,0,0,0,0,-0.03706,0,0,0,0,0,0,-0.03706,0,0,0,0,0,0,-0.03706
7903,C1Mg1,MgC,Cubic,4.598936,4.598936,4.598936,97.2685,2.48,-8.091794,1.389,-3.408,0,0,102.47,-9.53,-29.5,102.47,-257.78,-4789.93,102.47,-133.65,-2409.7,N_def,N_def,N_def,N_def,1234.97,N_def,1.654,-1.304,Ductile,-118.35,Ductile,unstable,-4.8152,0,-0.9287,-0.8936,-0.8936,-0.8936,-0.8936,650.67,-453.98,0,0,0,195.77,55.82,55.82,0,0,0,55.82,195.77,55.82,0,0,0,55.82,55.82,195.77,0,0,0,0,0,0,-62.53,0,0,0,0,0,0,-62.53,0,0,0,0,0,0,-62.53,0.005848,-0.0013,-0.0013,0,0,0,-0.0013,0.005848,-0.0013,0,0,0,-0.0013,-0.0013,0.005848,0,0,0,0,0,0,-0.01599,0,0,0,0,0,0,-0.01599,0,0,0,0,0,0,-0.01599
7917,C1Cl1,ClC,Cubic,4.687146,4.687146,4.687146,102.9735,3.062,-5.51706,2.818,-1.988,0,0,66.04,-9.46,-29.79,66.04,-9.34,-29.4,66.04,-9.4,-29.6,N_def,N_def,N_def,N_def,586.51,N_def,0.575,-0.142,Ductile,-81.8,Ductile,unstable,0.0642,0,0.0064,0.7963,0.7963,0.7963,0.7963,72.04,-9.4,0,0,0,51.67,73.22,73.22,0,0,0,73.22,51.67,73.22,0,0,0,73.22,73.22,51.67,0,0,0,0,0,0,-8.58,0,0,0,0,0,0,-8.58,0,0,0,0,0,0,-8.58,-0.02926,0.017153,0.017153,0,0,0,0.017153,-0.02926,0.017153,0,0,0,0.017153,0.017153,-0.02926,0,0,0,0,0,0,-0.11658,0,0,0,0,0,0,-0.11658,0,0,0,0,0,0,-0.11658
7920,C1Ca1,CaC,Cubic,5.127909,5.127909,5.127909,134.8407,2.566,-8.608532,1.345,-3.638,0,0,79.72,1.33,3.96,79.72,-102.77,-540.6,79.72,-50.72,-268.32,N_def,N_def,N_def,N_def,1055.28,N_def,0.904,-0.636,Ductile,-77.5,Ductile,unstable,-5.0647,0,-1.0262,-0.6279,-0.6279,-0.6279,-0.6279,157.67,-70.46,0,0,0,155.84,41.65,41.65,0,0,0,41.65,155.84,41.65,0,0,0,41.65,41.65,155.84,0,0,0,0,0,0,-35.85,0,0,0,0,0,0,-35.85,0,0,0,0,0,0,-35.85,0.007232,-0.00153,-0.00153,0,0,0,-0.00153,0.007232,-0.00153,0,0,0,-0.00153,-0.00153,0.007232,0,0,0,0,0,0,-0.02789,0,0,0,0,0,0,-0.02789,0,0,0,0,0,0,-0.02789
7925,C1Mn1,MnC,Cubic,4.016057,4.016057,4.016057,64.77383,6.864,-17.396929,0.481,-5.486,8.12,434.2,335.97,91.37,251.33,335.97,-0.35,-1.06,335.97,45.51,125.14,1.409,-1.207,6.872,2.208,3238.32,1.2718,0.435,0.135,Ductile,-183.68,Ductile,unstable,-1310.3,0,1.0077,-0.0009,-0.0009,-0.0009,-0.0009,291.8,43.6,2575,7602,2929,640.96,183.47,183.47,0,0,0,183.47,640.96,183.47,0,0,0,183.47,183.47,640.96,0,0,0,0,0,0,-0.21,0,0,0,0,0,0,-0.21,0,0,0,0,0,0,-0.21,0.001788,-0.0004,-0.0004,0,0,0,-0.0004,0.001788,-0.0004,0,0,0,-0.0004,-0.0004,0.001788,0,0,0,0,0,0,-4.73109,0,0,0,0,0,0,-4.73109,0,0,0,0,0,0,-4.73109
7929,C1Cu1,CuC,Cubic,4.224193,4.224193,4.224193,75.37566,6.658,-9.535492,1.779,-4.015,0,0,174.75,4.15,12.35,174.75,-27.04,-85.52,174.75,-11.44,-36.59,N_def,N_def,N_def,N_def,1307.86,N_def,0.533,-0.065,Ductile,-167.83,Ductile,unstable,-5.7674,0,-1.3626,-0.4188,-0.4188,-0.4188,-0.4188,192.75,-11.93,0,0,0,211.97,156.14,156.14,0,0,0,156.14,211.97,156.14,0,0,0,156.14,156.14,211.97,0,0,0,0,0,0,-11.69,0,0,0,0,0,0,-11.69,0,0,0,0,0,0,-11.69,0.012578,-0.00534,-0.00534,0,0,0,-0.00534,0.012578,-0.00534,0,0,0,-0.00534,-0.00534,0.012578,0,0,0,0,0,0,-0.08553,0,0,0,0,0,0,-0.08553,0,0,0,0,0,0,-0.08553
7938,C1Sr1,SrC,Cubic,5.430701,5.430701,5.430701,160.165,4.132,-7.929884,1.539,-3.287,0,0,69.36,4.11,12.08,69.36,-19.72,-65.35,69.36,-7.81,-26.63,N_def,N_def,N_def,N_def,807.46,N_def,0.558,-0.113,Ductile,-62.51,Ductile,unstable,-6.0421,0,-1.5266,-0.3761,-0.3761,-0.3761,-0.3761,82.22,-8.55,0,0,0,100.77,53.65,53.65,0,0,0,53.65,100.77,53.65,0,0,0,53.65,53.65,100.77,0,0,0,0,0,0,-8.86,0,0,0,0,0,0,-8.86,0,0,0,0,0,0,-8.86,0.015749,-0.00547,-0.00547,0,0,0,-0.00547,0.015749,-0.00547,0,0,0,-0.00547,-0.00547,0.015749,0,0,0,0,0,0,-0.11282,0,0,0,0,0,0,-0.11282,0,0,0,0,0,0,-0.11282
8153,C1Tc1,TcC,Cubic,4.312248,4.312248,4.312248,80.18833,9.188,-18.366494,0.675,-6.87,3.06,163.6,339.17,73.77,206.35,339.17,-54.07,-171.33,339.17,9.85,17.51,0.083,-2.879,1.487,1.069,3253.62,0.3567,0.486,0.029,Ductile,-216.21,Ductile,unstable,-11.822,0,6.4893,-0.1295,-0.1295,-0.1295,-0.1295,204.52,5.89,1036,6199,1186,644.36,186.57,186.57,0,0,0,186.57,644.36,186.57,0,0,0,186.57,186.57,644.36,0,0,0,0,0,0,-29.64,0,0,0,0,0,0,-29.64,0,0,0,0,0,0,-29.64,0.001784,-0.0004,-0.0004,0,0,0,-0.0004,0.001784,-0.0004,0,0,0,-0.0004,-0.0004,0.001784,0,0,0,0,0,0,-0.03373,0,0,0,0,0,0,-0.03373,0,0,0,0,0,0,-0.03373
7965,C1Xe1,XeC,Cubic,5.476415,5.476415,5.476415,164.2439,5.795,-1.142298,4.113,0.065,0,0,54.87,-8.99,-28.54,54.87,0.82,2.46,54.87,-4.08,-13.04,N_def,N_def,N_def,N_def,461.64,N_def,0.538,-0.074,Ductile,-69.85,Ductile,unstable,-59.817,0,1.2007,-0.0211,-0.0211,-0.0211,-0.0211,60.02,-4.24,0,0,0,23.92,70.34,70.34,0,0,0,70.34,23.92,70.34,0,0,0,70.34,70.34,23.92,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0.49,-0.01234,0.009205,0.009205,0,0,0,0.009205,-0.01234,0.009205,0,0,0,0.009205,0.009205,-0.01234,0,0,0,0,0,0,2.05133,0,0,0,0,0,0,2.05133,0,0,0,0,0,0,2.05133
7969,C1Ba1,BaC,Cubic,5.61785,5.61785,5.61785,177.3007,5.595,-7.968437,1.655,-3.282,4.24,226.4,67.39,-0.57,-1.72,67.39,39.47,99.08,67.39,19.45,48.68,1.834,-0.344,2.937,0.764,524.19,0.4491,0.368,0.289,Ductile,-68.33,Ductile,unstable,-5.0722,0,-1.0293,-0.6241,-0.6241,-0.6241,-0.6241,49.6,17.79,1958,4290,2207,37.82,82.17,82.17,0,0,0,82.17,37.82,82.17,0,0,0,82.17,82.17,37.82,0,0,0,0,0,0,13.84,0,0,0,0,0,0,13.84,0,0,0,0,0,0,13.84,-0.01338,0.009163,0.009163,0,0,0,0.009163,-0.01338,0.009163,0,0,0,0.009163,0.009163,-0.01338,0,0,0,0,0,0,0.072279,0,0,0,0,0,0,0.072279,0,0,0,0,0,0,0.072279
